candidate,beta,mode,seed,outer_fold,rank_preserved,ipcw_brier_raw,ipcw_brier_candidate,delta_ipcw_brier,citl_raw,citl_candidate,abs_citl_error_deterioration,calibration_slope_raw,calibration_slope_candidate,abs_slope_error_deterioration,n_evaluable,events_evaluable
beta_0.925_mix_50,0.925,mix_50,101,2,True,0.11873179561168225,0.11888402201110204,0.0001522263994197942,-0.3167862031892239,-0.3397305940700195,0.022944390880795584,0.6932817165593816,0.7494938556210781,-0.05621213906169642,99,16
beta_0.925_mix_75,0.925,mix_75,101,2,True,0.11873179561168225,0.1188875544977506,0.00015575888606834953,-0.3167862031892239,-0.3400990505533429,0.023312847364118983,0.6932817165593816,0.749493756939525,-0.05621204038014338,99,16
beta_0.925_logloss,0.925,logloss,101,2,True,0.11873179561168225,0.11888982154025088,0.00015802592856863085,-0.3167862031892239,-0.3403351679017931,0.023548964712569176,0.6932817165593816,0.749493799395803,-0.05621208283642132,99,16
beta_0.950_brier,0.95,brier,101,2,True,0.11873179561168225,0.11891488731797266,0.00018309170629041138,-0.3167862031892239,-0.3416254892670525,0.024839286077828593,0.6932817165593816,0.729770248555027,-0.03648853199564539,99,16
beta_0.950_mix_25,0.95,mix_25,101,2,True,0.11873179561168225,0.11895565629785207,0.0002238606861698217,-0.3167862031892239,-0.34586627501331846,0.029080071824094555,0.6932817165593816,0.7297703428269907,-0.03648862626760907,99,16
beta_0.950_mix_50,0.95,mix_50,101,2,True,0.11873179561168225,0.11897374140780302,0.00024194579612077383,-0.3167862031892239,-0.3477202111309856,0.03093400794176171,0.6932817165593816,0.7297702989063056,-0.03648858234692398,99,16
beta_0.950_mix_75,0.95,mix_75,101,2,True,0.11873179561168225,0.11898396835141115,0.0002521727397288981,-0.3167862031892239,-0.34876139896925795,0.03197519578003405,0.6932817165593816,0.7297702268510008,-0.03648851029161915,99,16
beta_0.950_logloss,0.95,logloss,101,2,True,0.11873179561168225,0.11899054722941561,0.00025875161773336597,-0.3167862031892239,-0.34942847816105094,0.032642274971827034,0.6932817165593816,0.7297701349703363,-0.036488418410954626,99,16
beta_0.975_brier,0.975,brier,101,2,True,0.11873179561168225,0.11896634637681115,0.00023455076512890471,-0.3167862031892239,-0.34547542078148885,0.02868921759226495,0.6932817165593816,0.7110581907178859,-0.017776474158504252,99,16
beta_0.975_mix_25,0.975,mix_25,101,2,True,0.11873179561168225,0.11903537844318308,0.0003035828315008371,-0.3167862031892239,-0.3525875285584471,0.0358013253692232,0.6932817165593816,0.7110582238042007,-0.01777650724481905,99,16
beta_0.975_mix_50,0.975,mix_50,101,2,True,0.11873179561168225,0.11906617668652839,0.0003343810748461379,-0.3167862031892239,-0.35568510318475755,0.03889889999553364,0.6932817165593816,0.7110581655972444,-0.017776449037862796,99,16
beta_0.975_mix_75,0.975,mix_75,101,2,True,0.11873179561168225,0.11908365405664754,0.0003518584449652973,-0.3167862031892239,-0.35742323352683336,0.04063703033760946,0.6932817165593816,0.7110581822940688,-0.017776465734687164,99,16
beta_0.975_logloss,0.975,logloss,101,2,True,0.11873179561168225,0.11909492351849142,0.00036312790680917417,-0.3167862031892239,-0.3585366156436939,0.041750412454469976,0.6932817165593816,0.7110582294121172,-0.017776512852735515,99,16
beta_0.900_brier,0.9,brier,101,3,True,0.1488623671702929,0.15026642790708242,0.0014040607367895308,0.3476516118002363,0.41591472404984053,0.06826311224960424,1.748060402157697,1.942288967211059,0.19422856505336195,100,20
beta_0.900_mix_25,0.9,mix_25,101,3,True,0.1488623671702929,0.15039427119981952,0.0015319040295266317,0.3476516118002363,0.42430739380384697,0.07665578200361067,1.748060402157697,1.9422883836620548,0.19422798150435772,100,20
beta_0.900_mix_50,0.9,mix_50,101,3,True,0.1488623671702929,0.1504499588413737,0.0015875916710808013,0.3476516118002363,0.42793911525324313,0.08028750345300684,1.748060402157697,1.942288912551778,0.19422851039408084,100,20
beta_0.900_mix_75,0.9,mix_75,101,3,True,0.1488623671702929,0.1504810411147226,0.001618673944429716,0.3476516118002363,0.42996001505222636,0.08230840325199007,1.748060402157697,1.9422884333107724,0.1942280311530753,100,20
beta_0.900_logloss,0.9,logloss,101,3,True,0.1488623671702929,0.15050085841972097,0.0016384912494280812,0.3476516118002363,0.43124622243829525,0.08359461063805895,1.748060402157697,1.9422886704847013,0.19422826832700424,100,20
beta_0.925_brier,0.925,brier,101,3,True,0.1488623671702929,0.15033565403274168,0.0014732868624487971,0.3476516118002363,0.42741413619385205,0.07976252439361575,1.748060402157697,1.8897941870645365,0.1417337849068394,100,20
beta_0.925_mix_25,0.925,mix_25,101,3,True,0.1488623671702929,0.1504276019056855,0.0015652347353926066,0.3476516118002363,0.43338050586795107,0.08572889406771478,1.748060402157697,1.8897940446640555,0.14173364250635845,100,20
beta_0.925_mix_50,0.925,mix_50,101,3,True,0.1488623671702929,0.1504674807907264,0.0016051136204335015,0.3476516118002363,0.43595652786645,0.08830491606621371,1.748060402157697,1.889794567391728,0.14173416523403093,100,20
beta_0.925_mix_75,0.925,mix_75,101,3,True,0.1488623671702929,0.15048971474903733,0.0016273475787444425,0.3476516118002363,0.4373897568436863,0.08973814504345001,1.748060402157697,1.8897946172211602,0.14173421506346306,100,20
beta_0.925_logloss,0.925,logloss,101,3,True,0.1488623671702929,0.15050388402634363,0.0016415168560507398,0.3476516118002363,0.43830201798688473,0.09065040618664844,1.748060402157697,1.8897941142784764,0.14173371212077934,100,20
beta_0.950_brier,0.95,brier,101,3,True,0.1488623671702929,0.1504137746321478,0.00155140746185492,0.3476516118002363,0.43920177263945603,0.09155016083921974,1.748060402157697,1.8400628307218647,0.09200242856416763,100,20
beta_0.950_mix_25,0.95,mix_25,101,3,True,0.1488623671702929,0.15046720491274268,0.001604837742449794,0.3476516118002363,0.4426300330235432,0.09497842122330691,1.748060402157697,1.840063196993138,0.09200279483544094,100,20
beta_0.950_mix_50,0.95,mix_50,101,3,True,0.1488623671702929,0.15049027825970515,0.001627911089412265,0.3476516118002363,0.44410680315799966,0.09645519135776337,1.748060402157697,1.840062576451506,0.09200217429380886,100,20
beta_0.950_mix_75,0.95,mix_75,101,3,True,0.1488623671702929,0.15050312713816713,0.0016407599678742446,0.3476516118002363,0.4449282202897399,0.09727660848950359,1.748060402157697,1.840063382354048,0.09200298019635089,100,20
beta_0.950_logloss,0.95,logloss,101,3,True,0.1488623671702929,0.15051131271835777,0.001648945548064884,0.3476516118002363,0.44545116347749925,0.09779955167726295,1.748060402157697,,,100,20
beta_0.975_brier,0.975,brier,101,3,True,0.1488623671702929,0.15050080546474784,0.0016384382944549525,0.3476516118002363,0.4512782748679013,0.10362666306766499,1.748060402157697,1.7928821290587447,0.044821726901047576,100,20
beta_0.975_mix_25,0.975,mix_25,101,3,True,0.1488623671702929,0.1505130306488894,0.0016506634785965202,0.3476516118002363,0.45205422015866426,0.10440260835842796,1.748060402157697,1.7928822991042725,0.04482189694657546,100,20
beta_0.975_mix_50,0.975,mix_50,101,3,True,0.1488623671702929,0.15051828681243692,0.001655919642144038,0.3476516118002363,0.4523876532879939,0.10473604148775761,1.748060402157697,1.7928822334714702,0.04482183131377315,100,20
beta_0.975_mix_75,0.975,mix_75,101,3,True,0.1488623671702929,0.15052121059547352,0.0016588434251806339,0.3476516118002363,0.45257308112563444,0.10492146932539814,1.748060402157697,1.7928811418226092,0.04482073966491207,100,20
beta_0.975_logloss,0.975,logloss,101,3,True,0.1488623671702929,0.1505230724083453,0.0016607052380524234,0.3476516118002363,0.4526911407748663,0.10503952897462998,1.748060402157697,1.7928810236286297,0.044820621470932576,100,20
beta_0.900_brier,0.9,brier,101,4,True,0.1336466101265669,0.1322541124477348,-0.0013924976788320942,-0.06465684738199678,-0.12106284176447113,0.056405994382474345,0.20188071693010634,0.22431197674923387,-0.022431259819127525,96,15
beta_0.900_mix_25,0.9,mix_25,101,4,True,0.1336466101265669,0.1319192549879679,-0.0017273551385990071,-0.06465684738199678,-0.08859135970165732,0.02393451231966054,0.20188071693010634,0.22431207398292652,-0.022431357052820178,96,15
beta_0.900_mix_50,0.9,mix_50,101,4,True,0.1336466101265669,0.13177741169137983,-0.0018691984351870694,-0.06465684738199678,-0.07357784514368443,0.008920997761687643,0.20188071693010634,0.2243120428748696,-0.02243132594476327,96,15
beta_0.900_mix_75,0.9,mix_75,101,4,True,0.1336466101265669,0.13170020685157496,-0.0019464032749919313,-0.06465684738199678,-0.06502815253379002,0.0003713051517932331,0.20188071693010634,0.22431203969819788,-0.022431322768091566,96,15
beta_0.900_logloss,0.9,logloss,101,4,True,0.1336466101265669,0.13165188779592285,-0.0019947223306440443,-0.06465684738199678,-0.05952775970122759,-0.005129087680769195,0.20188071693010634,0.224311982131475,-0.022431265201368622,96,15
beta_0.925_brier,0.925,brier,101,4,True,0.1336466101265669,0.13271782269257246,-0.000928787433994438,-0.06465684738199678,-0.11883760840635105,0.05418076102435426,0.20188071693010634,0.218249631945014,-0.01636891501490767,96,15
beta_0.925_mix_25,0.925,mix_25,101,4,True,0.1336466101265669,0.13238476311513156,-0.0012618470114353353,-0.06465684738199678,-0.0874102893978102,0.02275344201581342,0.20188071693010634,0.21824949946706465,-0.016368782536958282,96,15
beta_0.925_mix_50,0.925,mix_50,101,4,True,0.1336466101265669,0.1322429680815345,-0.001403642045032405,-0.06465684738199678,-0.07289253393349171,0.008235686551494925,0.20188071693010634,0.21824950279260386,-0.01636878586249757,96,15
beta_0.925_mix_75,0.925,mix_75,101,4,True,0.1336466101265669,0.13216553663272818,-0.0014810734938387193,-0.06465684738199678,-0.06462481506894069,-3.203231305609622e-05,0.20188071693010634,0.21824954924600592,-0.016368832315899584,96,15
beta_0.925_logloss,0.925,logloss,101,4,True,0.1336466101265669,0.1321169690661449,-0.001529641060421999,-0.06465684738199678,-0.05930485476806602,-0.005351992613930767,0.20188071693010634,0.21824951509030602,-0.01636879816019965,96,15
beta_0.950_brier,0.95,brier,101,4,True,0.1336466101265669,0.1331919460117746,-0.00045466411479230806,-0.06465684738199678,-0.11653349251500172,0.05187664513300494,0.20188071693010634,0.2125059716420968,-0.010625254711990495,96,15
beta_0.950_mix_25,0.95,mix_25,101,4,True,0.1336466101265669,0.1328621167145174,-0.0007844934120495028,-0.06465684738199678,-0.08623131382911992,0.02157446644712313,0.20188071693010634,0.21250599766690462,-0.010625280736798248,96,15
beta_0.950_mix_50,0.95,mix_50,101,4,True,0.1336466101265669,0.13272102135802705,-0.0009255887685398478,-0.06465684738199678,-0.072247307858471,0.0075904604764742145,0.20188071693010634,0.21250608212491376,-0.01062536519480739,96,15
beta_0.950_mix_75,0.95,mix_75,101,4,True,0.1336466101265669,0.1326437288989647,-0.0010028812276021981,-0.06465684738199678,-0.06428340762794549,-0.0003734397540512968,0.20188071693010634,0.21250611767938749,-0.010625400749281089,96,15
beta_0.950_logloss,0.95,logloss,101,4,True,0.1336466101265669,0.13259514556892354,-0.0010514645576433501,-0.06465684738199678,-0.059158051715762605,-0.00549879566623418,0.20188071693010634,0.21250602842153798,-0.010625311491431644,96,15
beta_0.975_brier,0.975,brier,101,4,True,0.1336466101265669,0.1336760235704938,2.941344392690115e-05,-0.06465684738199678,-0.11414785730079757,0.04949100991880079,0.20188071693010634,0.2070572184703499,-0.005176501540243517,96,15
beta_0.975_mix_25,0.975,mix_25,101,4,True,0.1336466101265669,0.1333509655972458,-0.0002956445293210985,-0.06465684738199678,-0.08505342654322567,0.02039657916122889,0.20188071693010634,0.207057205555031,-0.005176488624924702,96,15
beta_0.975_mix_50,0.975,mix_50,101,4,True,0.1336466101265669,0.1332112768152926,-0.0004353333112742941,-0.06465684738199678,-0.07164168112293179,0.006984833740935004,0.20188071693010634,0.20705676556783562,-0.005176048637729247,96,15
beta_0.975_mix_75,0.975,mix_75,101,4,True,0.1336466101265669,0.13313452323649122,-0.0005120868900756748,-0.06465684738199678,-0.06400378715818322,-0.0006530602238135619,0.20188071693010634,0.2070572165295003,-0.0051764995993939245,96,15
beta_0.975_logloss,0.975,logloss,101,4,True,0.1336466101265669,0.13308618002988187,-0.0005604300966850218,-0.06465684738199678,-0.059087450352461546,-0.005569397029535239,0.20188071693010634,0.20705722471901292,-0.005176507788906548,96,15
