scope,registry_source,asset_path,expected_sha256,actual_sha256,status,note
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/hancock__original__aggregate100.csv,688bf435676cb278d56923682ed3a3ff3096ec1a5e25920f8fd23e81de0d26ae,688bf435676cb278d56923682ed3a3ff3096ec1a5e25920f8fd23e81de0d26ae,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/hancock__original__aggregate80.csv,f47be17110bec15bb695ed1fe9496929afeb0a904a04e44db9bfbe49d565a13d,f47be17110bec15bb695ed1fe9496929afeb0a904a04e44db9bfbe49d565a13d,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/hancock__original__aggregate90.csv,0b301844b592ab52b7b042b68023ae34fcac54630b1771f7f677991924b6a22f,0b301844b592ab52b7b042b68023ae34fcac54630b1771f7f677991924b6a22f,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/hancock__original__seed101.csv,fab9784beecf852ae5623264efb4577f077df83fdf60f919d8b52e3d3fbb52b9,fab9784beecf852ae5623264efb4577f077df83fdf60f919d8b52e3d3fbb52b9,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/hancock__original__seed17.csv,137f3d0c6ded101b594b1397be177bc91599befce564708de119a295b514a7bb,137f3d0c6ded101b594b1397be177bc91599befce564708de119a295b514a7bb,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/hancock__original__seed29.csv,ae114913376bf3b1197754217fc35f95af4b5fe23e8790eb3dcfdff26a8ec408,ae114913376bf3b1197754217fc35f95af4b5fe23e8790eb3dcfdff26a8ec408,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/hancock__original__seed43.csv,cbb9907209a93b18ccd0fa959b628676b7b4828c209c0bc2f334cc3066bbf60b,cbb9907209a93b18ccd0fa959b628676b7b4828c209c0bc2f334cc3066bbf60b,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/hancock__original__seed71.csv,c1454dba9b357d01769106dec4af40506da2968bfa6b0604f5897856a84475c3,c1454dba9b357d01769106dec4af40506da2968bfa6b0604f5897856a84475c3,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__original__aggregate100.csv,5594c624c5493e4aabb5edb0198667612930908c231b16682fa517d7b23bc4db,5594c624c5493e4aabb5edb0198667612930908c231b16682fa517d7b23bc4db,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__original__aggregate80.csv,48fbbd9ce617b67e08ede0b4051303884eb551413dafbcb79c91d7b3bb88f503,48fbbd9ce617b67e08ede0b4051303884eb551413dafbcb79c91d7b3bb88f503,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__original__aggregate90.csv,7513eb5448218795f2c14eae8c0f1054ed4fd6c5d97bf5c67219ea969d75f2d0,7513eb5448218795f2c14eae8c0f1054ed4fd6c5d97bf5c67219ea969d75f2d0,MATCH,
