candidate,gamma,seed,outer_fold,ipcw_brier_raw,ipcw_brier_candidate,delta_ipcw_brier,citl_raw,citl_candidate,abs_citl_error_deterioration,slope_raw,slope_candidate,abs_slope_error_deterioration,n_evaluable,events_evaluable
anchor_blend_g1.00,1.0,71,4,0.11136319665780503,0.11136319665780506,2.7755575615628914e-17,-0.14500338749235625,-0.14500338749036493,-1.9913237725432964e-12,0.6858145316066112,0.6858145316066112,0.0,101,14
anchor_blend_g0.00,0.0,101,0,0.12214142238609951,0.12466665901063305,0.002525236624533536,0.10108449201595608,0.09264736444773997,-0.008437127568216116,1.27256834532461,1.6888752575475725,0.41630691222296257,101,17
anchor_blend_g0.10,0.1,101,0,0.12214142238609951,0.124260389770643,0.0021189673845434936,0.10108449201595608,0.09618164548351496,-0.004902846532441121,1.27256834532461,1.705881608718677,0.43331326339406706,101,17
anchor_blend_g0.25,0.25,101,0,0.12214142238609951,0.12370564196671086,0.0015642195806113424,0.10108449201595608,0.1003368421138987,-0.0007476499020573762,1.27256834532461,1.6922971484902418,0.4197288031656319,101,17
anchor_blend_g0.50,0.5,101,0,0.12214142238609951,0.12294227221251239,0.0008008498264128749,0.10108449201595608,0.10422877231867882,0.003144280302722735,1.27256834532461,1.5896176203929462,0.31704927506833624,101,17
anchor_blend_g0.75,0.75,101,0,0.12214142238609951,0.12240928890135273,0.0002678665152532206,0.10108449201595608,0.10441971508595894,0.003335223070002863,1.27256834532461,1.435415966992525,0.1628476216679151,101,17
anchor_blend_g1.00,1.0,101,0,0.12214142238609951,0.1221414223860995,-1.3877787807814457e-17,0.10108449201595608,0.1010844920170684,1.1123185705841365e-12,1.27256834532461,1.272568345324609,-8.881784197001252e-16,101,17
anchor_blend_g0.00,0.0,101,1,0.10952336822850231,0.11335720281885359,0.003833834590351276,-0.20663067864550394,-0.1857457378412975,-0.020884940804206442,1.4977433788717944,1.3807997512745878,-0.11694362759720667,96,15
anchor_blend_g0.10,0.1,101,1,0.10952336822850231,0.11285467650482409,0.003331308276321776,-0.20663067864550394,-0.18609099249706632,-0.020539686148437625,1.4977433788717944,1.4181985743321344,-0.07954480453966006,96,15
anchor_blend_g0.25,0.25,101,1,0.10952336822850231,0.11214705308977178,0.0026236848612694735,-0.20663067864550394,-0.1873355576239346,-0.019295121021569328,1.4977433788717944,1.4632068734143355,-0.0345365054574589,96,15
anchor_blend_g0.50,0.5,101,1,0.10952336822850231,0.11109639254158239,0.001573024313080082,-0.20663067864550394,-0.19135082276683843,-0.01527985587866551,1.4977433788717944,1.5025641032938424,0.004820724422047951,96,15
anchor_blend_g0.75,0.75,101,1,0.10952336822850231,0.11021721882124462,0.0006938505927423094,-0.20663067864550394,-0.19778851319080334,-0.008842165454700596,1.4977433788717944,1.520219919129841,0.022476540258046462,96,15
anchor_blend_g1.00,1.0,101,1,0.10952336822850231,0.10952336822850231,0.0,-0.20663067864550394,-0.20663067864550394,0.0,1.4977433788717944,1.4977433788717942,-2.220446049250313e-16,96,15
anchor_blend_g0.00,0.0,101,2,0.11873179561168225,0.11825713516512598,-0.00047466044655626594,-0.31678604741936506,-0.2227823701729006,-0.09400367724646447,0.6933785082609881,0.7488480529516469,-0.05546954469065879,99,16
anchor_blend_g0.10,0.1,101,2,0.11873179561168225,0.11805522806760275,-0.0006765675440794927,-0.31678604741936506,-0.22940306132202207,-0.08738298609734299,0.6933785082609881,0.7548996899373789,-0.06152118167639076,99,16
anchor_blend_g0.25,0.25,101,2,0.11873179561168225,0.11785508922008237,-0.0008767063915998824,-0.31678604741936506,-0.2405456642595766,-0.07624038315978846,0.6933785082609881,0.7582534218141342,-0.06487491355314612,99,16
anchor_blend_g0.50,0.5,101,2,0.11873179561168225,0.11779555612887352,-0.0009362394828087289,-0.31678604741936506,-0.2622458555390691,-0.05454019188029596,0.6933785082609881,0.7491506209120156,-0.05577211265102744,99,16
anchor_blend_g0.75,0.75,101,2,0.11873179561168225,0.11808346704809704,-0.0006483285635852098,-0.31678604741936506,-0.28770853449419825,-0.029077512925166804,0.6933785082609881,0.7260140234726358,-0.03263551521164765,99,16
anchor_blend_g1.00,1.0,101,2,0.11873179561168225,0.11873179561168225,0.0,-0.31678604741936506,-0.31678604741936506,0.0,0.6933785082609881,0.6933785082609886,-4.440892098500626e-16,99,16
anchor_blend_g0.00,0.0,101,3,0.1488623671702929,0.1510574980812679,0.0021951309109750072,0.34765153740215354,0.3514507664850499,0.0037992290828963715,1.7547924306492764,1.6598397013719919,-0.09495272927728449,100,20
anchor_blend_g0.10,0.1,101,3,0.1488623671702929,0.15080779512231754,0.0019454279520246531,0.34765153740215354,0.3521201794699084,0.00446864206775488,1.7547924306492764,1.7479928212525413,-0.0067996093967350735,100,20
anchor_blend_g0.25,0.25,101,3,0.1488623671702929,0.15044600296039717,0.0015836357901042875,0.34765153740215354,0.3526863375975057,0.005034800195352129,1.7547924306492764,1.8449178181877175,0.09012538753844113,100,20
anchor_blend_g0.50,0.5,101,3,0.1488623671702929,0.14987646775465197,0.001014100584359079,0.34765153740215354,0.3524625095790443,0.004810972176890749,1.7547924306492764,1.905170421633611,0.15037799098433458,100,20
anchor_blend_g0.75,0.75,101,3,0.1488623671702929,0.14934842324363887,0.00048605607334598067,0.34765153740215354,0.35078221431357537,0.003130676911421826,1.7547924306492764,1.8612186357966691,0.10642620514739276,100,20
anchor_blend_g1.00,1.0,101,3,0.1488623671702929,0.1488623671702929,0.0,0.34765153740215354,0.3476515374021417,-1.1823875212257917e-14,1.7547924306492764,1.754792430649276,-4.440892098500626e-16,100,20
anchor_blend_g0.00,0.0,101,4,0.1336466101265669,0.12553793375794534,-0.008108676368621559,-0.06465723485352311,-0.05791257640935508,-0.006744658444168029,0.2018797058545921,0.5504115642719478,-0.3485318584173557,96,15
anchor_blend_g0.10,0.1,101,4,0.1336466101265669,0.12577087818771612,-0.007875731938850772,-0.06465723485352311,-0.05055964541851998,-0.014097589435003124,0.2018797058545921,0.5338505416653376,-0.3319708358107455,96,15
anchor_blend_g0.25,0.25,101,4,0.1336466101265669,0.1263431892930576,-0.007303420833509294,-0.06465723485352311,-0.042866851264592616,-0.02179038358893049,0.2018797058545921,0.4868415465373022,-0.28496184068271,96,15
anchor_blend_g0.50,0.5,101,4,0.1336466101265669,0.12791949472287076,-0.005727115403696137,-0.06465723485352311,-0.039015286985395754,-0.025641947868127353,0.2018797058545921,0.3797912681834016,-0.17791156232880945,96,15
anchor_blend_g0.75,0.75,101,4,0.1336466101265669,0.13033108954057898,-0.0033155205859879133,-0.06465723485352311,-0.04635154590644532,-0.018305688947077785,0.2018797058545921,0.27938804474481493,-0.0775083388902228,96,15
anchor_blend_g1.00,1.0,101,4,0.1336466101265669,0.1336466101265669,0.0,-0.06465723485352311,-0.06465723485355775,3.4638958368304884e-14,0.2018797058545921,0.20187970585459203,1.1102230246251565e-16,96,15
