study,seed,scenario,model,gate_variant,profile,coverage,n,events,ipcw_evaluable_weight,ipcw_brier,harrell_c,uno_c,auc_horizon,calibration_in_the_large,calibration_slope,mean_predicted_risk,b2_subset_ipcw_brier,b6_subset_ipcw_brier
HANCOCK,43,random_cell_dropout_30pct,M0,none,full,1.0,122.0,38.0,121.33108167594078,0.14975731069388704,0.613746731415764,0.6564709233564769,0.6685501725522557,0.36121460687925416,17.677787531320302,0.13491842490673261,,
HANCOCK,43,random_cell_dropout_30pct,B7,ood_only,100,1.0,122.0,38.0,121.33108167594078,0.13650159346529664,0.6257004109077325,0.688451278785171,0.7187294203035356,0.3973764508034008,2.2864695198511518,0.13638400900854275,0.14602695410991687,0.13642574706836874
HANCOCK,43,random_cell_dropout_30pct,B7,ood_only,90,0.9016393442622951,110.0,33.0,108.32042808439553,0.13992148273768423,0.6440339490763854,0.6673698164043921,0.6975092054008599,0.34445806980622645,2.7891591016700663,0.13493302272274385,0.14134650691015552,0.12783287023655243
HANCOCK,43,random_cell_dropout_30pct,B7,ood_only,80,0.8032786885245902,98.0,25.0,96.64965492157674,0.12466093658075793,0.686055182699478,0.6861904302273542,0.7065412359043994,0.15454440445647605,2.6118038880654093,0.13607138824764786,0.12466573476304875,0.11346738378254678
HANCOCK,43,random_cell_dropout_30pct,B7,uncertainty_only,100,1.0,122.0,38.0,121.33108167594078,0.13642574706836874,0.6286888307807247,0.6903383399104602,0.7211370462202783,0.4031787233755155,2.2728490660183183,0.13590102189614095,0.14602695410991687,0.13642574706836874
HANCOCK,43,random_cell_dropout_30pct,B7,uncertainty_only,90,0.9016393442622951,110.0,31.0,109.84086602199089,0.11695841159332092,0.6347498655190963,0.6993849101914857,0.7046148110049935,0.18941421490592636,2.4484642096755564,0.12186595158824667,0.11991152550288653,0.10820794347289536
HANCOCK,43,random_cell_dropout_30pct,B7,uncertainty_only,80,0.8032786885245902,98.0,26.0,100.12990950312584,0.10575268897503669,0.6083916083916084,0.6601164685360862,0.654845141455296,0.03157610364310564,2.020618746411622,0.11888425712228282,0.1077334301228517,0.10014811545492415
HANCOCK,43,random_cell_dropout_30pct,B7,full_equal_weight,100,1.0,122.0,38.0,121.33108167594078,0.14141091208763137,0.6268210683601046,0.6866267208700643,0.7136319371398775,0.43240201607727347,2.283664768692427,0.12983554410353298,0.14602695410991687,0.13642574706836874
HANCOCK,43,random_cell_dropout_30pct,B7,full_equal_weight,90,0.9016393442622951,110.0,30.0,108.56355670849904,0.11007391548992572,0.5966666666666667,0.6348395359687028,0.6381877668211995,0.08476525685815967,1.4823387841899909,0.12459394224145436,0.11214668203690627,0.10470571463342218
HANCOCK,43,random_cell_dropout_30pct,B7,full_equal_weight,80,0.8032786885245902,98.0,28.0,98.8755275527463,0.11534208348250051,0.6018957345971564,0.6655228004256244,0.6701717341339947,0.17310224038582134,1.9255818985787194,0.11757624325610992,0.11525144498934091,0.10718787868412062
HANCOCK,43,random_cell_dropout_30pct,B7,full_learned_nonnegative,100,1.0,122.0,38.0,121.33108167594078,0.14141091208763137,0.6268210683601046,0.6866267208700643,0.7136319371398775,0.43240201607727347,2.283664768692427,0.1327300572249344,0.14602695410991687,0.13642574706836874
HANCOCK,43,random_cell_dropout_30pct,B7,full_learned_nonnegative,90,0.9016393442622951,110.0,30.0,110.11099507170773,0.10423756632263721,0.6082766439909297,0.6799154045324781,0.6839377821673054,0.021949334159027955,2.098355064558327,0.12064023316901609,0.10653821149764407,0.09462381250569613
HANCOCK,43,random_cell_dropout_30pct,B7,full_learned_nonnegative,80,0.8032786885245902,98.0,26.0,100.44757952771106,0.09976095964327877,0.5818997756170531,0.641392800944261,0.6366770161747641,-0.06289966617348737,1.6904491228979464,0.11937847537102797,0.10062107502640419,0.0941993687111803
HANCOCK,43,measurement_noise_0.5sd,B2,none,full,1.0,122.0,38.0,121.33108167594078,0.14602695410991687,0.6327979081060889,0.6596807967156807,0.690132279155643,0.36438918326351993,2.6173690173520994,0.1375878183620987,,
HANCOCK,43,measurement_noise_0.5sd,B3,none,full,1.0,122.0,38.0,121.33108167594078,0.14081457663385272,0.6473664549869257,0.6681492265190128,0.6982405679157264,0.3752240796658826,1.4440964932990268,0.1400396498825557,,
HANCOCK,43,measurement_noise_0.5sd,B4,none,full,1.0,122.0,38.0,121.33108167594078,0.1331214721753857,0.6230855435188644,0.6776989586676202,0.6905705042502681,0.3664808931724179,1.6608139105519857,0.14215499065527773,,
HANCOCK,43,measurement_noise_0.5sd,B5,none,full,1.0,122.0,38.0,121.33108167594078,0.1312355005429914,0.6854688083675756,0.7401295884963792,0.7598708527658216,0.35763086471979216,1.886875452712979,0.14387767991549597,,
HANCOCK,43,measurement_noise_0.5sd,B6,none,full,1.0,122.0,38.0,121.33108167594078,0.13262818850705763,0.6679118416137467,0.724897369980566,0.7483495772552732,0.3763341396549462,1.9394130084044694,0.1412515237906058,,
HANCOCK,43,measurement_noise_0.5sd,M0,none,full,1.0,122.0,38.0,121.33108167594078,0.14975731069388704,0.613746731415764,0.6564709233564769,0.6685501725522557,0.36121460687925416,17.677787531320302,0.13491842490673261,,
HANCOCK,43,measurement_noise_0.5sd,B7,ood_only,100,1.0,122.0,38.0,121.33108167594078,0.13262818850705763,0.6679118416137467,0.724897369980566,0.7483495772552732,0.3763341396549462,1.9394130084044694,0.1412515237906058,0.14602695410991687,0.13262818850705763
HANCOCK,43,measurement_noise_0.5sd,B7,ood_only,90,0.9016393442622951,110.0,33.0,108.32042808439553,0.14046433799786098,0.6674987518721918,0.669549548094369,0.6823037307186844,0.37109543070434764,1.39813755099651,0.1330340019379981,0.14134650691015552,0.12712168464405688
HANCOCK,43,measurement_noise_0.5sd,B7,ood_only,80,0.8032786885245902,98.0,25.0,96.64965492157674,0.12680979904097175,0.6211782252050708,0.6125194095446628,0.6317759686492379,0.21808806292040073,1.234159835595465,0.12997400032233583,0.12466573476304875,0.11681605540838981
HANCOCK,43,measurement_noise_0.5sd,B7,uncertainty_only,100,1.0,122.0,38.0,121.33108167594078,0.13262818850705763,0.6679118416137467,0.724897369980566,0.7483495772552732,0.3763341396549462,1.9394130084044694,0.1412515237906058,0.14602695410991687,0.13262818850705763
HANCOCK,43,measurement_noise_0.5sd,B7,uncertainty_only,90,0.9016393442622951,110.0,31.0,109.84086602199089,0.11920177427702969,0.6358257127487896,0.6804252158899645,0.6825004285523667,0.21361127162477775,1.585425284086872,0.11769834825482117,0.11991152550288653,0.10758424320645048
HANCOCK,43,measurement_noise_0.5sd,B7,uncertainty_only,80,0.8032786885245902,98.0,26.0,100.12990950312584,0.10652444735238695,0.6265734265734266,0.6694064933184799,0.6626874193939041,0.11306867446636612,1.9701168320466056,0.10921455733640731,0.1077334301228517,0.09888348489801126
HANCOCK,43,measurement_noise_0.5sd,B7,full_equal_weight,100,1.0,122.0,38.0,121.33108167594078,0.13262818850705763,0.6679118416137467,0.724897369980566,0.7483495772552732,0.3763341396549462,1.9394130084044694,0.1412515237906058,0.14602695410991687,0.13262818850705763
HANCOCK,43,measurement_noise_0.5sd,B7,full_equal_weight,90,0.9016393442622951,110.0,30.0,108.56355670849904,0.11258080998721838,0.6127777777777778,0.6586948095382309,0.6545258331642464,0.12483290425532932,0.9977121550456178,0.11848118618015287,0.11214668203690627,0.10137448874059522
HANCOCK,43,measurement_noise_0.5sd,B7,full_equal_weight,80,0.8032786885245902,98.0,28.0,98.8755275527463,0.11630237310467302,0.6364251861882194,0.6866471407988344,0.6767567815829862,0.15449969565350533,1.1986171165457793,0.11709559032123773,0.11525144498934091,0.10748257180068505
HANCOCK,43,measurement_noise_0.5sd,B7,full_learned_nonnegative,100,1.0,122.0,38.0,121.33108167594078,0.13262818850705763,0.6679118416137467,0.724897369980566,0.7483495772552732,0.3763341396549462,1.9394130084044694,0.1412515237906058,0.14602695410991687,0.13262818850705763
HANCOCK,43,measurement_noise_0.5sd,B7,full_learned_nonnegative,90,0.9016393442622951,110.0,30.0,110.11099507170773,0.10646902050808378,0.5856009070294784,0.6278223396214305,0.6312132621587406,0.04933139499761705,1.029970650813483,0.11612214672006244,0.10653821149764407,0.0948329453045458
